,Unnamed: 0,location,size,total_sqft,bath,balcony,price,bhk,price_per_sqft
320,323,other,4 Bedroom,1200.0,4.0,3.0,165.0,4,13750.0
321,324,Rajaji Nagar,3 BHK,2390.0,3.0,2.0,415.0,3,17364.016736401674
322,325,Giri Nagar,4 Bedroom,2400.0,4.0,1.0,400.0,4,16666.666666666668
323,326,Haralur Road,3 BHK,1464.0,3.0,2.0,56.0,3,3825.136612021858
324,327,other,2 BHK,1200.0,2.0,2.0,55.0,2,4583.333333333333
325,328,Kaval Byrasandra,2 BHK,1200.0,2.0,2.0,52.0,2,4333.333333333333
326,329,Kaggalipura,3 BHK,1150.0,2.0,1.0,55.0,3,4782.608695652174
327,330,other,3 BHK,1645.0,3.0,2.0,95.0,3,5775.075987841945
328,331,Sarjapur  Road,2 BHK,1000.0,2.0,1.0,67.0,2,6700.0
329,332,Haralur Road,4 Bedroom,2650.0,4.0,2.0,198.0,4,7471.698113207547
330,333,6th Phase JP Nagar,2 BHK,1192.0,2.0,2.0,74.0,2,6208.053691275168
331,334,Ulsoor,3 BHK,2135.0,3.0,2.0,215.0,3,10070.257611241217
332,335,Whitefield,2 BHK,1173.0,2.0,1.0,58.0,2,4944.58653026428
333,336,Uttarahalli,2 BHK,1020.0,2.0,2.0,45.0,2,4411.764705882353
334,337,Thigalarapalya,4 BHK,3122.0,6.0,2.0,230.0,4,7367.072389493914
335,338,Somasundara Palya,3 BHK,1600.0,3.0,3.0,64.0,3,4000.0
336,339,other,2 Bedroom,1200.0,2.0,0.0,79.0,2,6583.333333333333
337,340,other,2 BHK,1230.0,2.0,3.0,48.0,2,3902.439024390244
338,341,Devarachikkanahalli,2 BHK,1250.0,2.0,2.0,40.0,2,3200.0
339,342,Kalena Agrahara,2 BHK,1325.0,2.0,2.0,76.0,2,5735.8490566037735
340,343,7th Phase JP Nagar,3 BHK,1850.0,3.0,1.0,150.0,3,8108.108108108108
341,345,Basaveshwara Nagar,2 BHK,1200.0,2.0,2.0,65.0,2,5416.666666666667
342,346,other,3 Bedroom,1350.0,2.0,0.0,140.0,3,10370.37037037037
343,347,Bommasandra,3 BHK,1260.0,3.0,1.0,49.36,3,3917.4603174603176
344,348,other,3 BHK,1800.0,3.0,0.0,150.0,3,8333.333333333334
345,349,other,3 Bedroom,11.0,3.0,2.0,74.0,3,672727.2727272727
346,350,Ardendale,2 BHK,1100.0,2.0,1.0,43.25,2,3931.818181818182
347,351,Harlur,2 BHK,1508.0,2.0,1.0,77.0,2,5106.100795755968
348,352,other,3 BHK,1592.0,3.0,2.0,75.0,3,4711.05527638191
349,353,Akshaya Nagar,2 BHK,1388.0,2.0,3.0,57.0,2,4106.628242074928
350,354,Electronic City Phase II,1 BHK,630.0,1.0,1.0,28.35,1,4500.0
351,355,other,3 Bedroom,2000.0,3.0,2.0,365.0,3,18250.0
352,356,other,3 BHK,1762.0,3.0,1.0,125.0,3,7094.211123723042
353,357,other,2 BHK,950.0,2.0,2.0,50.0,2,5263.1578947368425
354,358,Kodihalli,4 BHK,3252.0,5.0,3.0,335.0,4,10301.353013530135
355,359,Magadi Road,2 BHK,1116.0,2.0,1.0,50.0,2,4480.286738351255
356,360,Narayanapura,2 BHK,1308.0,2.0,2.0,89.04,2,6807.339449541284
357,361,other,3 BHK,1200.0,3.0,0.0,90.0,3,7500.0
358,362,other,4 Bedroom,1500.0,4.0,2.0,230.0,4,15333.333333333334
359,363,Bannerghatta Road,1 BHK,500.0,1.0,1.0,18.5,1,3700.0
360,364,Hennur,2 BHK,1075.0,2.0,1.0,52.0,2,4837.209302325581
361,365,Chandapura,1 BHK,530.0,1.0,0.0,11.66,1,2200.0
362,366,Bellandur,2 BHK,1205.0,2.0,3.0,66.0,2,5477.178423236514
363,367,5th Phase JP Nagar,2 BHK,1075.0,2.0,2.0,60.0,2,5581.395348837209
364,368,KR Puram,2 BHK,930.0,2.0,2.0,39.0,2,4193.548387096775
365,369,Balagere,2 BHK,1380.0,2.0,1.0,60.0,2,4347.826086956522
366,370,Hebbal,4 BHK,2483.0,5.0,2.0,212.0,4,8538.058799838904
367,371,Kodigehaali,2 BHK,1166.0,2.0,2.0,55.0,2,4716.981132075472
368,372,Bannerghatta Road,2 BHK,1050.0,2.0,1.0,65.0,2,6190.476190476191
369,373,other,3 BHK,2023.71,3.0,2.0,275.0,3,13588.903548433324
370,374,Begur Road,2 BHK,1200.0,2.0,2.0,46.8,2,3900.0
371,375,Lakshminarayana Pura,3 BHK,1600.0,2.0,1.0,108.0,3,6750.0
372,376,Billekahalli,3 BHK,1935.0,3.0,2.0,110.0,3,5684.754521963824
373,377,8th Phase JP Nagar,1 BHK,451.0,1.0,0.0,29.9,1,6629.711751662971
374,378,Electronic City,3 BHK,1800.0,3.0,2.0,95.0,3,5277.777777777777
375,379,Jalahalli,3 BHK,1400.0,3.0,0.0,77.0,3,5500.0
376,380,Hegde Nagar,3 BHK,1801.0,3.0,2.0,115.0,3,6385.341476957246
377,381,Mahadevpura,2 BHK,1451.0,2.0,2.0,90.0,2,6202.618883528601
378,382,Anekal,2 Bedroom,1200.0,1.0,1.0,36.0,2,3000.0
379,383,Begur Road,2 BHK,1160.0,2.0,2.0,44.0,2,3793.103448275862
380,384,Kengeri,2 BHK,1000.0,2.0,1.0,25.0,2,2500.0
381,385,Kanakpura Road,2 BHK,950.0,2.0,1.0,40.0,2,4210.526315789473
382,386,other,3 BHK,1629.0,3.0,2.0,79.0,3,4849.600982197668
383,387,Vijayanagar,3 BHK,1580.0,2.0,0.0,134.0,3,8481.012658227848
384,388,Vijayanagar,3 BHK,1826.0,3.0,2.0,121.0,3,6626.506024096386
385,389,7th Phase JP Nagar,2 BHK,1245.0,2.0,1.0,94.0,2,7550.2008032128515
386,390,Raja Rajeshwari Nagar,2 BHK,1145.0,2.0,2.0,45.79,2,3999.126637554585
387,391,Sompura,2 BHK,825.0,2.0,1.0,33.0,2,4000.0
388,392,Yeshwanthpur,3 BHK,1693.0,3.0,3.0,108.0,3,6379.208505611341
389,393,Electronics City Phase 1,2 BHK,1113.27,2.0,2.0,53.0,2,4760.74986301616
390,394,other,2 BHK,1460.0,2.0,1.0,58.0,2,3972.6027397260273
391,395,Doddathoguru,2 BHK,1050.0,2.0,1.0,32.0,2,3047.6190476190477
392,396,Dodda Nekkundi,2 BHK,1260.0,2.0,2.0,55.0,2,4365.079365079365
393,397,other,6 BHK,700.0,3.0,2.0,120.0,6,17142.85714285714
394,398,Hosur Road,2 BHK,1656.0,2.0,1.0,120.0,2,7246.376811594203
395,399,Chandapura,3 BHK,1208.0,3.0,1.0,45.0,3,3725.1655629139073
396,400,Whitefield,3 BHK,1910.0,3.0,2.0,161.0,3,8429.319371727748
397,401,Whitefield,4 BHK,3252.0,4.0,1.0,230.0,4,7072.570725707257
398,402,Battarahalli,2 Bedroom,1200.0,2.0,1.0,65.0,2,5416.666666666667
399,403,other,4 BHK,1200.0,4.0,1.0,175.0,4,14583.333333333334
400,404,7th Phase JP Nagar,2 BHK,1175.0,2.0,1.0,82.0,2,6978.723404255319
401,405,other,2 Bedroom,1000.0,2.0,0.0,165.0,2,16500.0
402,406,Bannerghatta Road,4 Bedroom,1200.0,2.0,0.0,125.0,4,10416.666666666666
403,407,Rajaji Nagar,3 BHK,2390.0,3.0,2.0,410.0,3,17154.81171548117
404,408,Rajaji Nagar,7 BHK,12000.0,6.0,3.0,2200.0,7,18333.333333333332
405,409,Sultan Palaya,2 Bedroom,550.0,1.0,1.0,62.0,2,11272.727272727272
406,410,Kengeri,1 BHK,370.923994,1.0,0.0,18.5,1,4987.544698982186
407,411,other,2 BHK,1185.0,2.0,2.0,38.0,2,3206.7510548523205
408,412,Kengeri,2 BHK,750.0,2.0,1.0,38.0,2,5066.666666666667
409,413,Mahalakshmi Layout,6 Bedroom,1200.0,7.0,3.0,250.0,6,20833.333333333332
410,414,Kanakpura Road,3 BHK,1550.0,3.0,3.0,64.5,3,4161.290322580645
411,415,other,3 BHK,1760.0,3.0,2.0,88.0,3,5000.0
412,416,Billekahalli,2 BHK,1125.0,2.0,2.0,62.0,2,5511.111111111111
413,417,Nagarbhavi,3 Bedroom,1350.0,3.0,2.0,150.0,3,11111.111111111111
414,418,Anandapura,2 Bedroom,1000.0,2.0,1.0,55.0,2,5500.0
415,419,Bommasandra Industrial Area,2 BHK,1090.0,2.0,2.0,31.48,2,2888.0733944954127
416,420,TC Palaya,2 Bedroom,1200.0,2.0,0.0,60.0,2,5000.0
417,421,Budigere,3 BHK,1991.0,4.0,2.0,103.0,3,5173.279758915118
418,422,Bommasandra,2 BHK,1060.0,2.0,1.0,26.5,2,2500.0
419,423,Ambalipura,2 BHK,1105.0,2.0,1.0,75.0,2,6787.330316742082
420,424,Hoodi,2 BHK,985.0,2.0,2.0,67.0,2,6802.030456852792
421,425,Chandapura,6 Bedroom,1533.0,5.0,3.0,85.0,6,5544.683626875408
422,426,Balagere,3 BHK,1590.0,3.0,2.0,79.0,3,4968.553459119496
423,427,CV Raman Nagar,2 BHK,1120.0,2.0,2.0,55.0,2,4910.714285714285
424,428,other,2 BHK,1069.0,2.0,1.0,55.0,2,5144.9953227315245
425,429,Marathahalli,3 BHK,1933.0,3.0,2.0,140.0,3,7242.628039317124
426,430,Hosur Road,2 BHK,1194.0,2.0,0.0,69.0,2,5778.894472361809
427,431,Brookefield,2 BHK,1150.0,2.0,3.0,69.0,2,6000.0
428,432,Yelenahalli,2 BHK,1240.0,2.0,2.0,47.12,2,3800.0
429,433,Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,2.0,48.1,2,3389.7110641296686
430,434,7th Phase JP Nagar,8 Bedroom,1200.0,8.0,2.0,250.0,8,20833.333333333332
431,435,other,3 BHK,2150.0,4.0,2.0,240.0,3,11162.790697674418
432,436,other,3 BHK,1450.0,3.0,2.0,55.0,3,3793.103448275862
433,437,other,3 BHK,1630.0,3.0,2.0,68.29,3,4189.57055214724
434,438,Dasanapura,2 BHK,708.0,1.0,1.0,40.0,2,5649.717514124294
435,439,Kasavanhalli,3 Bedroom,1000.0,4.0,3.0,110.0,3,11000.0
436,440,Whitefield,4 Bedroom,11890.0,4.0,3.0,700.0,4,5887.300252312868
437,441,Bellandur,2 BHK,1250.0,2.0,1.0,76.0,2,6080.0
438,442,7th Phase JP Nagar,3 BHK,1400.0,2.0,1.0,95.0,3,6785.714285714285
439,443,Sarjapur  Road,3 BHK,1670.0,2.0,3.0,57.0,3,3413.1736526946106
440,444,Ardendale,3 BHK,1750.0,3.0,2.0,100.0,3,5714.285714285715
441,445,Vittasandra,2 BHK,1404.0,2.0,1.0,71.0,2,5056.980056980057
442,446,Hoodi,3 BHK,1715.0,2.0,2.0,95.0,3,5539.35860058309
443,447,Electronic City,1 BHK,630.0,1.0,1.0,34.65,1,5500.0
444,448,Harlur,3 BHK,1752.12,3.0,2.0,135.0,3,7704.951715635916
445,449,Hulimavu,3 BHK,1650.0,3.0,2.0,78.0,3,4727.272727272727
446,450,Raja Rajeshwari Nagar,2 BHK,1295.0,2.0,1.0,55.47,2,4283.397683397683
447,451,Giri Nagar,3 Bedroom,1800.0,3.0,2.0,252.0,3,14000.0
448,452,Sarjapur  Road,2 BHK,1346.0,2.0,1.0,74.03,2,5500.0
449,453,other,4 Bedroom,1200.0,4.0,2.0,200.0,4,16666.666666666668
450,454,Hormavu,2 BHK,1150.0,2.0,2.0,55.0,2,4782.608695652174
451,455,other,4 Bedroom,3309.0,4.0,3.0,325.0,4,9821.698398307646
452,456,Chandapura,3 BHK,1190.0,2.0,2.0,30.35,3,2550.4201680672268
453,457,AECS Layout,3 BHK,1620.0,3.0,2.0,98.0,3,6049.382716049383
454,458,Marathahalli,2 BHK,950.0,2.0,1.0,46.96,2,4943.1578947368425
455,459,other,11 BHK,5000.0,9.0,3.0,360.0,11,7200.0
456,460,Harlur,3 BHK,2450.0,3.0,0.0,120.0,3,4897.959183673469
457,461,Electronic City Phase II,3 BHK,1220.0,2.0,1.0,35.23,3,2887.7049180327863
458,462,other,2 BHK,850.0,2.0,1.0,30.0,2,3529.4117647058824
459,463,Padmanabhanagar,2 BHK,1020.0,2.0,2.0,63.0,2,6176.470588235294
460,464,Chikkalasandra,2 BHK,1100.0,2.0,2.0,50.0,2,4545.454545454545
461,465,other,2 BHK,1150.0,2.0,2.0,126.0,2,10956.521739130434
462,466,Hebbal,3 BHK,1760.0,2.0,2.0,130.0,3,7386.363636363636
463,467,Ambalipura,3 BHK,1800.0,3.0,3.0,110.0,3,6111.111111111111
464,468,Akshaya Nagar,2 BHK,1070.0,2.0,1.0,54.0,2,5046.728971962617
465,469,2nd Stage Nagarbhavi,4 Bedroom,1500.0,4.0,2.0,220.0,4,14666.666666666666
466,470,Vidyaranyapura,2 Bedroom,1440.0,2.0,0.0,95.0,2,6597.222222222223
467,471,Amruthahalli,2 BHK,900.0,2.0,1.0,40.0,2,4444.444444444444
468,472,other,4 BHK,1200.0,4.0,1.0,230.0,4,19166.666666666668
469,473,Whitefield,2 BHK,1130.0,2.0,1.0,42.16,2,3730.973451327434
470,474,Koramangala,2 BHK,1320.0,2.0,1.0,165.0,2,12500.0
471,475,Kodigehalli,2 BHK,1270.0,2.0,1.0,98.0,2,7716.535433070866
472,476,other,2 BHK,1200.0,2.0,1.0,62.0,2,5166.666666666667
473,477,other,4 BHK,4800.0,4.0,2.0,235.0,4,4895.833333333333
474,478,other,2 BHK,1200.0,2.0,1.0,74.0,2,6166.666666666667
475,479,Subramanyapura,2 BHK,929.0,2.0,0.0,50.17,2,5400.4305705059205
476,480,other,4 BHK,1150.0,4.0,2.0,260.0,4,22608.695652173912
477,481,Basavangudi,4 Bedroom,1125.0,4.0,3.0,180.0,4,16000.0
478,482,Kenchenahalli,5 Bedroom,500.0,3.0,2.0,65.0,5,13000.0
479,483,other,5 Bedroom,1200.0,5.0,2.0,190.0,5,15833.333333333334
480,484,other,3 BHK,1464.0,3.0,2.0,56.0,3,3825.136612021858
481,485,7th Phase JP Nagar,4 BHK,3600.0,4.0,3.0,400.0,4,11111.111111111111
482,486,other,4 Bedroom,2000.0,4.0,2.0,99.0,4,4950.0
483,487,Chikkalasandra,2 BHK,1208.0,2.0,1.0,49.0,2,4056.291390728477
484,488,Hebbal Kempapura,2 BHK,1130.0,2.0,2.0,60.0,2,5309.734513274337
485,489,other,3 BHK,1753.0,3.0,2.0,120.0,3,6845.407872219053
486,490,Old Madras Road,5 BHK,4500.0,7.0,3.0,337.0,5,7488.888888888889
487,491,Banjara Layout,3 Bedroom,600.0,3.0,2.0,58.0,3,9666.666666666666
488,492,Hoodi,2 BHK,1196.0,2.0,2.0,94.42,2,7894.648829431439
489,493,5th Phase JP Nagar,2 BHK,1150.0,3.0,3.0,52.5,2,4565.217391304348
490,494,Electronic City,2 BHK,1128.0,2.0,1.0,63.0,2,5585.106382978724
491,495,other,2 BHK,1000.0,2.0,1.0,53.0,2,5300.0
492,496,Yelahanka,2 BHK,1035.0,2.0,1.0,45.0,2,4347.826086956522
493,497,Kereguddadahalli,2 BHK,950.0,2.0,1.0,32.0,2,3368.4210526315787
494,498,Bisuvanahalli,3 BHK,1075.0,2.0,1.0,36.0,3,3348.8372093023254
495,499,Whitefield,2 BHK,1040.0,2.0,1.0,48.5,2,4663.461538461538
496,500,other,2 Bedroom,720.0,2.0,1.0,45.0,2,6250.0
497,501,Lingadheeranahalli,3 BHK,1511.0,3.0,1.0,95.0,3,6287.22700198544
498,502,other,3 BHK,1300.0,3.0,1.0,58.0,3,4461.538461538462
499,503,Hoodi,3 BHK,1545.0,3.0,1.0,68.75,3,4449.838187702266
500,504,Shampura,1 BHK,375.0,2.0,0.0,26.0,1,6933.333333333333
501,505,Vidyaranyapura,2 BHK,1062.0,2.0,3.0,38.0,2,3578.154425612053
502,506,other,2 BHK,1115.0,2.0,1.0,40.0,2,3587.4439461883408
503,507,JP Nagar,2 BHK,1000.0,2.0,1.0,35.0,2,3500.0
504,508,Kambipura,2 BHK,883.0,2.0,1.0,45.0,2,5096.262740656852
505,509,Sarjapur  Road,2 BHK,1195.0,2.0,1.0,70.0,2,5857.740585774059
506,510,other,4 Bedroom,1200.0,3.0,1.0,165.0,4,13750.0
507,511,other,1 Bedroom,700.0,1.0,0.0,41.0,1,5857.142857142857
508,512,Vittasandra,2 BHK,1246.0,2.0,1.0,67.0,2,5377.2070626003215
509,513,8th Phase JP Nagar,4 Bedroom,660.0,4.0,2.0,90.0,4,13636.363636363636
510,514,Banashankari Stage III,4 Bedroom,8500.0,4.0,2.0,145.0,4,1705.8823529411766
511,515,other,4 BHK,1600.0,4.0,1.0,80.0,4,5000.0
512,516,Haralur Road,4 BHK,2805.0,5.0,3.0,154.0,4,5490.196078431372
513,517,Begur Road,3 BHK,1584.0,3.0,2.0,65.0,3,4103.535353535353
514,518,Sector 7 HSR Layout,4 Bedroom,3000.0,5.0,1.0,275.0,4,9166.666666666666
515,519,Hosur Road,3 BHK,1175.0,2.0,2.0,48.0,3,4085.1063829787236
516,520,other,3 BHK,1595.0,3.0,2.0,115.0,3,7210.031347962383
517,521,other,2 BHK,1353.0,2.0,2.0,110.0,2,8130.081300813008
518,522,Electronic City,3 BHK,1599.0,3.0,2.0,125.0,3,7817.385866166354
519,523,Whitefield,2 BHK,1150.0,2.0,1.0,70.0,2,6086.95652173913
520,524,Jakkur,4 BHK,5230.0,6.0,1.0,465.0,4,8891.013384321224
521,525,KR Puram,2 BHK,1155.0,2.0,2.0,42.74,2,3700.4329004329006
522,526,other,1 BHK,1200.0,2.0,0.0,85.0,1,7083.333333333333
523,527,Electronic City Phase II,2 BHK,1000.0,2.0,1.0,25.0,2,2500.0
524,528,Thanisandra,4 BHK,3000.0,4.0,2.0,120.0,4,4000.0
525,529,Rajiv Nagar,3 BHK,1867.0,3.0,1.0,160.0,3,8569.89823245849
526,530,Ramagondanahalli,2 BHK,1251.0,2.0,1.0,47.0,2,3756.994404476419
527,531,other,2 BHK,1028.0,2.0,1.0,45.5,2,4426.070038910506
528,532,Arekere,2 BHK,1222.0,2.0,2.0,45.0,2,3682.4877250409168
529,533,Bannerghatta Road,3 BHK,1170.0,2.0,1.0,66.0,3,5641.025641025641
530,534,Hebbal,3 BHK,2400.0,4.0,1.0,245.0,3,10208.333333333334
531,535,other,3 BHK,1385.0,2.0,2.0,48.48,3,3500.361010830325
532,536,HSR Layout,2 BHK,1372.0,2.0,1.0,68.0,2,4956.268221574344
533,537,Magadi Road,3 BHK,1282.0,2.0,2.0,49.0,3,3822.1528861154447
534,538,Mico Layout,9 BHK,5000.0,9.0,3.0,210.0,9,4200.0
535,539,other,5 Bedroom,3000.0,3.0,1.0,528.0,5,17600.0
536,540,Kanakpura Road,2 BHK,1135.0,2.0,1.0,39.73,2,3500.440528634361
537,541,Whitefield,3 BHK,1768.0,3.0,2.0,101.0,3,5712.669683257918
538,542,other,3 BHK,1325.0,2.0,1.0,90.0,3,6792.452830188679
539,543,Electronic City,3 BHK,1599.0,3.0,2.0,99.0,3,6191.369606003753
540,544,Whitefield,3 Bedroom,1500.0,3.0,1.0,61.95,3,4130.0
541,545,other,3 Bedroom,2610.0,3.0,0.0,499.0,3,19118.773946360154
542,546,Uttarahalli,2 BHK,1286.0,2.0,2.0,63.0,2,4898.9113530326595
543,547,Kammanahalli,5 BHK,2845.0,5.0,1.0,140.0,5,4920.91388400703
544,548,other,3 BHK,1600.0,2.0,2.0,50.0,3,3125.0
545,549,Hennur Road,2 BHK,1317.5,2.0,0.0,63.77,2,4840.2277039848195
546,550,Hebbal,3 BHK,3450.0,5.0,2.0,260.0,3,7536.231884057971
547,551,Munnekollal,2 BHK,1102.0,2.0,2.0,53.67,2,4870.235934664247
548,552,Yelahanka,2 BHK,1350.0,2.0,2.0,54.0,2,4000.0
549,553,Banashankari,3 BHK,1200.0,2.0,2.0,42.0,3,3500.0
550,554,Hosa Road,6 Bedroom,1300.0,6.0,0.0,145.0,6,11153.846153846154
551,555,other,2 Bedroom,1800.0,1.0,1.0,80.0,2,4444.444444444444
552,556,Chikkabanavar,2 BHK,950.0,2.0,1.0,40.0,2,4210.526315789473
553,557,Kanakpura Road,1 BHK,525.0,1.0,1.0,27.25,1,5190.476190476191
554,558,Attibele,2 BHK,656.0,2.0,1.0,25.0,2,3810.9756097560976
555,559,Marathahalli,4 Bedroom,1780.0,4.0,3.0,175.0,4,9831.460674157302
556,560,other,2 BHK,1056.0,2.0,1.0,80.0,2,7575.757575757576
557,561,Bannerghatta Road,1 BHK,595.0,1.0,1.0,33.32,1,5600.0
558,562,other,2 BHK,1080.0,2.0,2.0,50.0,2,4629.62962962963
559,563,7th Phase JP Nagar,3 BHK,2225.0,3.0,1.0,160.0,3,7191.011235955056
560,564,Bommasandra,2 BHK,1126.0,2.0,1.0,28.15,2,2500.0
561,565,Electronics City Phase 1,3 BHK,1490.0,3.0,1.0,84.0,3,5637.583892617449
562,566,HRBR Layout,4 Bedroom,2000.0,4.0,1.0,300.0,4,15000.0
563,567,Sarjapur  Road,3 BHK,1550.0,3.0,3.0,100.0,3,6451.612903225807
564,569,other,2 BHK,1160.0,2.0,1.0,55.0,2,4741.379310344828
565,570,Whitefield,4 Bedroom,4144.0,4.0,3.0,315.0,4,7601.351351351352
566,571,Sarjapur  Road,3 BHK,2100.0,3.0,2.0,125.0,3,5952.380952380952
567,572,Vittasandra,2 BHK,1404.0,2.0,1.0,69.3,2,4935.897435897436
568,573,Sarjapur  Road,4 Bedroom,2230.0,4.0,3.0,225.0,4,10089.686098654709
569,574,other,3 BHK,1544.0,3.0,2.0,120.0,3,7772.020725388601
570,575,Banashankari Stage III,3 BHK,1305.0,2.0,1.0,58.7,3,4498.08429118774
571,576,Marathahalli,2 BHK,1230.0,2.0,2.0,80.0,2,6504.065040650406
572,577,other,2 Bedroom,1200.0,2.0,0.0,65.0,2,5416.666666666667
573,578,Harlur,3 BHK,1460.0,3.0,1.0,73.0,3,5000.0
574,580,Gottigere,2 BHK,967.0,2.0,3.0,45.0,2,4653.567735263702
575,581,other,1 Bedroom,540.0,1.0,1.0,36.0,1,6666.666666666667
576,582,Hormavu,1 BHK,715.0,1.0,2.0,46.0,1,6433.566433566433
577,583,Whitefield,3 BHK,2500.0,3.0,2.0,313.0,3,12520.0
578,584,other,3 BHK,1578.0,3.0,1.0,180.0,3,11406.84410646388
579,585,Mysore Road,2 BHK,1020.0,2.0,1.0,48.95,2,4799.019607843137
580,586,Jigani,2 BHK,1020.0,2.0,1.0,40.0,2,3921.5686274509803
581,587,Koramangala,2 BHK,1253.0,2.0,1.0,102.0,2,8140.462889066241
582,588,other,2 BHK,1180.0,2.0,2.0,42.0,2,3559.322033898305
583,589,Nehru Nagar,2 BHK,961.0,2.0,2.0,38.0,2,3954.2143600416234
584,590,Kanakapura,3 BHK,1419.0,3.0,3.0,75.0,3,5285.412262156448
585,591,Harlur,3 BHK,1709.0,3.0,2.0,150.0,3,8777.062609713283
586,592,other,2 Bedroom,1600.0,2.0,0.0,115.0,2,7187.5
587,593,other,1 BHK,416.0,1.0,1.0,18.5,1,4447.115384615385
588,594,Sanjay nagar,2 BHK,1100.0,2.0,2.0,98.0,2,8909.09090909091
589,595,HSR Layout,3 BHK,1430.0,2.0,1.0,65.0,3,4545.454545454545
590,596,other,2 BHK,1260.0,2.0,2.0,45.0,2,3571.4285714285716
591,597,other,3 BHK,1630.0,3.0,2.0,85.0,3,5214.7239263803685
592,598,Sarjapur  Road,3 BHK,1249.0,3.0,2.0,44.71,3,3579.663730984788
593,599,Kalena Agrahara,3 BHK,1450.0,2.0,3.0,85.0,3,5862.068965517241
594,600,Konanakunte,3 BHK,2791.0,3.0,1.0,223.0,3,7989.967753493372
595,601,other,1 BHK,600.0,1.0,0.0,90.0,1,15000.0
596,602,other,1 BHK,834.0,1.0,1.0,60.0,1,7194.244604316546
597,603,other,3 Bedroom,1125.0,4.0,1.0,70.0,3,6222.222222222223
598,604,Arekere,3 BHK,2060.0,3.0,2.0,140.0,3,6796.116504854369
599,605,Malleshwaram,7 BHK,12000.0,7.0,3.0,2200.0,7,18333.333333333332
600,606,Gottigere,2 BHK,891.0,2.0,1.0,25.0,2,2805.8361391694725
601,607,Raja Rajeshwari Nagar,2 BHK,1133.0,2.0,1.0,49.07,2,4330.979699911739
602,608,Bisuvanahalli,3 BHK,1075.0,2.0,1.0,37.0,3,3441.860465116279
603,609,other,4 BHK,3000.0,5.0,2.0,260.0,4,8666.666666666666
604,610,Brookefield,4 Bedroom,2440.0,5.0,2.0,425.0,4,17418.032786885247
605,611,Vidyaranyapura,2 BHK,1200.0,2.0,2.0,55.0,2,4583.333333333333
606,612,Thanisandra,2 BHK,1075.0,2.0,2.0,45.8,2,4260.46511627907
607,613,Kaggadasapura,2 BHK,1140.0,2.0,2.0,40.0,2,3508.7719298245615
608,614,Margondanahalli,5 Bedroom,940.0,4.0,2.0,150.0,5,15957.446808510638
609,615,other,6 Bedroom,2160.0,5.0,1.0,250.0,6,11574.074074074075
610,616,Raja Rajeshwari Nagar,2 BHK,1090.0,2.0,1.0,42.0,2,3853.211009174312
611,617,R.T. Nagar,4 Bedroom,1500.0,4.0,1.0,70.0,4,4666.666666666667
612,618,Whitefield,4 BHK,4104.0,4.0,2.0,360.0,4,8771.929824561403
613,619,Whitefield,3 BHK,1790.0,3.0,2.0,100.0,3,5586.592178770949
614,620,Hebbal,3 BHK,1920.0,3.0,2.0,134.0,3,6979.166666666667
615,621,HRBR Layout,2 BHK,1374.0,2.0,2.0,95.0,2,6914.1193595342065
616,622,Bannerghatta Road,3 BHK,1445.0,3.0,2.0,95.0,3,6574.39446366782
617,623,Kanakapura,1 BHK,711.0,1.0,1.0,36.0,1,5063.291139240507
618,624,Tumkur Road,3 BHK,1500.0,3.0,3.0,95.0,3,6333.333333333333
619,625,Whitefield,3 BHK,1720.0,3.0,3.0,100.0,3,5813.953488372093
620,626,Vasanthapura,3 BHK,1400.0,3.0,2.0,60.0,3,4285.714285714285
621,627,Kundalahalli,2 BHK,1030.0,2.0,2.0,49.0,2,4757.281553398058
622,628,Mysore Road,2 BHK,1200.0,2.0,1.0,85.0,2,7083.333333333333
623,629,other,3 BHK,1375.0,3.0,2.0,70.0,3,5090.909090909091
624,630,Hegde Nagar,2 Bedroom,1050.0,1.0,2.0,56.0,2,5333.333333333333
625,631,Jalahalli,3 BHK,2250.0,3.0,2.0,160.0,3,7111.111111111111
626,632,Bellandur,2 BHK,1000.0,2.0,2.0,50.0,2,5000.0
627,633,other,1 BHK,469.0,1.0,0.0,25.0,1,5330.490405117271
628,634,Marathahalli,4 BHK,3800.0,4.0,3.0,250.0,4,6578.9473684210525
629,635,Kambipura,2 BHK,883.0,2.0,1.0,29.0,2,3284.2582106455266
630,636,GM Palaya,3 BHK,1820.0,2.0,3.0,86.0,3,4725.274725274725
631,637,Singasandra,3 BHK,1440.0,2.0,3.0,65.0,3,4513.888888888889
632,638,other,6 BHK,3600.0,4.0,1.0,160.0,6,4444.444444444444
633,639,Malleshwaram,4 BHK,2500.0,5.0,2.0,325.0,4,13000.0
634,640,Mahadevpura,2 BHK,1225.0,2.0,2.0,48.0,2,3918.3673469387754
635,641,other,3 Bedroom,4000.0,3.0,1.0,660.0,3,16500.0
636,642,Chikkalasandra,2 BHK,875.0,2.0,3.0,52.8,2,6034.285714285715
637,643,Jalahalli East,1 BHK,750.0,1.0,2.0,40.0,1,5333.333333333333
638,644,6th Phase JP Nagar,2 BHK,1180.0,2.0,3.0,80.0,2,6779.661016949152
639,645,Haralur Road,2 BHK,1194.0,2.0,2.0,47.0,2,3936.348408710218
640,646,Hennur Road,3 BHK,1500.0,2.0,2.0,62.0,3,4133.333333333333
